Local time in Coimbra / Cernache,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
18.06.2017 16:00,"31,3","744,2","758,5","-0,1",43,Wind blowing from the north,3,,6,,,,,,,,,,,,,"17,1",No precipitation,1,,,,
18.06.2017 15:00,"32,8","744,2","758,5","-0,2",44,Wind blowing from the north,3,6,7,,,,,,,,,,,,,"18,9",No precipitation,1,,,,
18.06.2017 14:00,"33,8","744,2","758,5","-0,5",42,Wind blowing from the west-northwest,4,7,7,,,,,,,,,,,,,"19,1",No precipitation,1,,,,
18.06.2017 13:00,"35,5","744,3","758,4","-0,4",27,Wind blowing from the north,3,6,6,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
18.06.2017 12:00,"34,1","744,4","758,6","-0,3",31,Wind blowing from the north-east,3,5,6,,,,,,,,,,,,,"14,8",No precipitation,1,,,,
18.06.2017 11:00,"31,3","744,7","759,1","0,1",37,Wind blowing from the north,2,,,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
18.06.2017 10:00,"30,2","744,7","759,1","0,3",41,Wind blowing from the north,1,,,,,,,,,,,,,,,"15,7",No precipitation,1,,,,
18.06.2017 09:00,"27,5","744,7","759,3","0,4",46,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
18.06.2017 08:00,"27,6","744,6","759,1","0,5",44,Wind blowing from the north,1,,,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
18.06.2017 07:00,"26,0","744,4","759,1","0,5",44,Wind blowing from the east,1,,,,,,,,,,,,,,,"12,9",No precipitation,1,,,,
18.06.2017 06:00,"26,4","744,3","758,8","0,9",42,Wind blowing from the north-east,2,,,,,,,"23,6",,,,,,,,"12,6",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"21,0",,
18.06.2017 05:00,"26,6","744,1","758,6","-1,2",41,Wind blowing from the north,1,,6,,,,,,,,,,,,,"12,3",No precipitation,1,,,,
18.06.2017 04:00,"27,3","743,9","758,5","-1,4",34,Wind blowing from the north,2,,9,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
18.06.2017 03:00,"32,1","743,4","757,7","-2,8",22,Wind blowing from the north-northeast,5,13,13,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
18.06.2017 02:00,"24,2","745,3","760,0","-1,5",61,Wind blowing from the east-northeast,2,,6,,,,,,,,,,,,,"16,1",No precipitation,1,,,,
18.06.2017 01:00,"24,0","745,3","760,0","-1,2",63,Wind blowing from the north,2,,,,,,,,,,,,,,,"16,5",No precipitation,1,,,,
18.06.2017 00:00,"24,1","746,2","760,9","-0,2",62,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"16,3",No precipitation,1,,,,
17.06.2017 23:00,"24,9","746,8","761,5","0,8",58,Wind blowing from the north,2,,,,,,,,,,,,,,,"16,0",No precipitation,1,,,,
17.06.2017 22:00,"26,5","746,5","761,2","0,9",51,Wind blowing from the west-northwest,3,,7,,,,,,,,,,,,,"15,4",No precipitation,1,,,,
17.06.2017 21:00,"28,2","746,4","760,9","0,7",46,Wind blowing from the south-southwest,1,,,,,,,,,,,,,,,"15,4",No precipitation,12,,,,
17.06.2017 20:00,"29,0","746,0","760,5","0,3",44,Wind blowing from the north,1,,,,,,,,,,,,,,,"15,7",No precipitation,1,,,,
17.06.2017 19:00,"30,6","745,6","760,0","0,0",42,Wind blowing from the north,2,,,,,,,,,,,,,,,"16,1",No precipitation,1,,,,
17.06.2017 18:00,"31,8","745,7","760,1","-0,4",38,Wind blowing from the north-northwest,2,,5,,,,,,"38,6",,,,,,,"15,9",No precipitation,1,,,,
17.06.2017 17:00,"33,8","745,7","760,0","-0,8",34,Wind blowing from the north-northwest,3,6,8,,,,,,,,,,,,,"15,8",No precipitation,1,,,,
17.06.2017 16:00,"37,0","745,6","759,7","-1,5",25,Wind blowing from the north-northwest,5,8,9,,,,,,,,,,,,,"13,7",No precipitation,1,,,,
17.06.2017 15:00,"38,1","746,1","760,1","-1,3",32,Wind blowing from the north-west,4,7,7,,,,,,,,,,,,,"18,5",No precipitation,1,,,,
17.06.2017 14:00,"37,6","746,5","760,6","-1,1",23,Wind blowing from the north,3,6,7,,,,,,,,,,,,,"12,9",No precipitation,1,,,,
17.06.2017 13:00,"35,8","747,1","761,2","-0,5",35,Wind blowing from the north,3,,5,,,,,,,,,,,,,"18,1",No precipitation,1,,,,
17.06.2017 12:00,"34,7","747,4","761,7","-0,5",38,Wind blowing from the north,1,,5,,,,,,,,,,,,,"18,4",No precipitation,1,,,,
17.06.2017 11:00,"33,2","747,6","761,9","-0,2",44,Wind blowing from the north,2,,5,,,,,,,,,,,,,"19,5",No precipitation,1,,,,
17.06.2017 10:00,"32,2","747,6","762,0","0,1",43,Wind blowing from the north-northeast,2,,5,,,,,,,,,,,,,"18,0",No precipitation,1,,,,
17.06.2017 09:00,"28,6","747,9","762,4","0,2",52,Wind blowing from the north-northeast,2,,,,,,,,,,,,,,,"17,7",No precipitation,1,,,,
17.06.2017 08:00,"25,7","747,8","762,5","0,1",66,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"18,8",No precipitation,1,,,,
17.06.2017 07:00,"23,1","747,5","762,3","0,0",70,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"17,3",No precipitation,1,,,,
17.06.2017 06:00,"18,1","747,7","762,8","0,0",85,Wind blowing from the south-southwest,1,,,,,,,"17,2",,,,,,,,"15,5",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"15,0",,
17.06.2017 05:00,"19,7","747,7","762,6","-0,5",80,Wind blowing from the south-southeast,2,,,,,,,,,,,,,,,"16,2",No precipitation,1,,,,
17.06.2017 04:00,"19,2","747,5","762,5","-1,0",84,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"16,4",No precipitation,1,,,,
17.06.2017 03:00,"18,3","747,7","762,8","-1,0",87,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"16,0",No precipitation,1,,,,
17.06.2017 02:00,"17,7","748,2","763,3","-0,5",86,Wind blowing from the north,1,,,,,,,,,,,,,,,"15,3",No precipitation,1,,,,
17.06.2017 01:00,"19,5","748,5","763,5","-0,4",80,Wind blowing from the south,1,,,,,,,,,,,,,,,"16,0",No precipitation,1,,,,
17.06.2017 00:00,"19,8","748,7","763,7","-0,2",80,Wind blowing from the south,1,,,,,,,,,,,,,,,"16,3",No precipitation,1,,,,
16.06.2017 23:00,"19,8","748,7","763,7","0,1",80,Wind blowing from the north,1,,,,,,,,,,,,,,,"16,2",No precipitation,1,,,,
16.06.2017 22:00,"20,7","748,9","763,9","0,6",74,"Calm, no wind",0,,,,,,,,,,,,,,,"15,9",No precipitation,1,,,,
16.06.2017 21:00,"21,8","748,9","763,8","0,6",68,Wind blowing from the west-northwest,1,,,,,,,,,,,,,,,"15,5",No precipitation,12,,,,
16.06.2017 20:00,"23,8","748,6","763,3","0,3",63,Wind blowing from the west-southwest,1,,,,,,,,,,,,,,,"16,2",No precipitation,1,,,,
16.06.2017 19:00,"27,4","748,3","762,9","-0,1",55,Wind blowing from the west,2,,,,,,,,,,,,,,,"17,5",No precipitation,1,,,,
16.06.2017 18:00,"29,4","748,3","762,7","-0,1",51,Wind blowing from the west,3,,5,,,,,,"33,7",,,,,,,"18,1",No precipitation,1,,,,
16.06.2017 17:00,"31,1","748,3","762,7","-0,3",47,Wind blowing from the north,3,,7,,,,,,,,,,,,,"18,4",No precipitation,1,,,,
16.06.2017 16:00,"31,7","748,4","762,8","-0,4",45,Wind blowing from the west,4,6,7,,,,,,,,,,,,,"18,2",No precipitation,1,,,,
16.06.2017 15:00,"32,6","748,4","762,8","-0,6",41,Wind blowing from the west,3,6,7,,,,,,,,,,,,,"17,6",No precipitation,1,,,,
16.06.2017 14:00,"32,6","748,6","762,9","-0,5",46,Wind blowing from the west-northwest,3,6,6,,,,,,,,,,,,,"19,6",No precipitation,1,,,,
16.06.2017 13:00,"32,0","748,8","763,2","-0,2",49,Wind blowing from the north-west,3,6,6,,,,,,,,,,,,,"19,9",No precipitation,1,,,,
16.06.2017 12:00,"30,2","749,0","763,5","-0,2",48,Wind blowing from the north,2,,5,,,,,,,,,,,,,"18,0",No precipitation,1,,,,
16.06.2017 11:00,"27,4","749,1","763,7","-0,2",55,Wind blowing from the north,2,,,,,,,,,,,,,,,"17,5",No precipitation,1,,,,
16.06.2017 10:00,"24,6","749,0","763,8","0,1",64,Wind blowing from the north,1,,,,,,,,,,,,,,,"17,2",No precipitation,1,,,,
16.06.2017 09:00,"20,2","749,2","764,2","0,6",78,Wind blowing from the north,1,,,,,,,,,,,,,,,"16,2",No precipitation,1,,,,
16.06.2017 08:00,"16,9","749,3","764,5","1,0",92,Wind blowing from the north,2,,,,,,,,,,,,,,,"15,6",No precipitation,1,,,,
16.06.2017 07:00,"15,4","748,9","764,2","0,5",94,Wind blowing from the south-west,2,,,,,,,,,,,,,,,"14,4",No precipitation,1,,,,
16.06.2017 06:00,"14,4","748,6","763,9","0,2",95,Wind blowing from the south-southwest,2,,,,,,,"14,0",,,,,,,,"13,6",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
16.06.2017 05:00,"14,2","748,3","763,6","0,0",97,Wind blowing from the south,2,,,,,,,,,,,,,,,"13,7",No precipitation,1,,,,
16.06.2017 04:00,"14,8","748,4","763,6","-0,3",95,Wind blowing from the south,1,,,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
16.06.2017 03:00,"15,1","748,4","763,6","-0,4",94,Wind blowing from the south,1,,,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
16.06.2017 02:00,"15,2","748,3","763,6","-0,9",92,Wind blowing from the south,1,,,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
16.06.2017 01:00,"15,2","748,7","763,9","-0,3",93,Wind blowing from the south-southwest,1,,,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
16.06.2017 00:00,"15,6","748,8","764,0","0,1",92,Wind blowing from the south-southwest,1,,,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
15.06.2017 23:00,"16,1","749,2","764,3","0,9",88,Wind blowing from the north,1,,,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
15.06.2017 22:00,"16,6","749,0","764,2","0,9",85,Wind blowing from the west-southwest,1,,,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
15.06.2017 21:00,"17,7","748,7","763,8","0,7",82,Wind blowing from the south-west,1,,,,,,,,,,,,,,,"14,5",No precipitation,12,,,,
15.06.2017 20:00,"19,9","748,3","763,2","0,3",71,Wind blowing from the west,3,,,,,,,,,,,,,,,"14,5",No precipitation,1,,,,
15.06.2017 19:00,"23,5","748,1","762,9","-0,1",60,Wind blowing from the west-northwest,2,,5,,,,,,,,,,,,,"15,3",No precipitation,1,,,,
15.06.2017 18:00,"25,1","748,0","762,7","-0,3",55,Wind blowing from the north-west,4,,7,,,,,,"27,1",,,,,,,"15,4",No precipitation,1,,,,
15.06.2017 17:00,"25,9","748,0","762,7","-0,5",53,Wind blowing from the west-northwest,4,6,6,,,,,,,,,,,,,"15,5",No precipitation,1,,,,
15.06.2017 16:00,"26,0","748,2","762,9","-0,4",53,Wind blowing from the west-northwest,4,6,8,,,,,,,,,,,,,"15,8",No precipitation,1,,,,
15.06.2017 15:00,"26,7","748,3","763,0","-0,7",53,Wind blowing from the north-west,4,8,8,,,,,,,,,,,,,"16,4",No precipitation,1,,,,
15.06.2017 14:00,"26,9","748,5","763,1","-0,7",53,Wind blowing from the north-west,4,7,7,,,,,,,,,,,,,"16,4",No precipitation,1,,,,
15.06.2017 13:00,"26,5","748,6","763,3","-0,6",55,Wind blowing from the north-northwest,4,7,8,,,,,,,,,,,,,"16,7",No precipitation,1,,,,
15.06.2017 12:00,"24,7","749,0","763,7","0,0",63,Wind blowing from the north-northwest,3,6,6,,,,,,,,,,,,,"17,1",No precipitation,1,,,,
15.06.2017 11:00,"21,5","749,2","764,2","0,2",72,Wind blowing from the north,2,,5,,,,,,,,,,,,,"16,3",No precipitation,1,,,,
15.06.2017 10:00,"17,9","749,2","764,2","0,6",88,Wind blowing from the north,1,,,,,,,,,,,,,,,"15,8",No precipitation,1,,,,
15.06.2017 09:00,"16,3","749,0","764,2","0,7",97,Wind blowing from the north-west,1,,,,,,,,,,,,,,,"15,8",No precipitation,1,,,,
15.06.2017 08:00,"15,6","749,0","764,2","0,9",97,Wind blowing from the north,1,,,,,,,,,,,,,,,"15,2",No precipitation,1,,,,
15.06.2017 07:00,"15,4","748,6","763,8",,98,Wind blowing from the north-northeast,1,,,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
15.06.2017 06:00,"15,1","748,3","763,6","0,3",99,Wind blowing from the north,1,,,,,,,"14,9",,,,,,,,"15,0",,,Surface of ground moist.,"17,0",,
15.06.2017 05:00,"15,1","748,1","763,3","0,1",99,Wind blowing from the north,1,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
15.06.2017 04:00,"15,4","748,0","763,2","-0,1",97,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
15.06.2017 03:00,"15,4","748,0","763,3","-0,2",96,Wind blowing from the north,1,,,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
15.06.2017 02:00,"15,5","748,0","763,2","-0,3",96,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"14,8",No precipitation,1,,,,
15.06.2017 01:00,"15,8","748,1","763,3","-0,1",95,Wind blowing from the north,1,,,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
15.06.2017 00:00,"16,0","748,2","763,4","0,3",93,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
14.06.2017 23:00,"16,3","748,3","763,5","0,9",92,Wind blowing from the north-west,1,,,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
14.06.2017 22:00,"16,3","748,2","763,3","1,3",91,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
14.06.2017 21:00,"16,2","747,9","763,0","1,3",92,Wind blowing from the west-northwest,1,,5,,,,,,,,,,,,,"14,9",No precipitation,12,,,,
14.06.2017 20:00,"17,9","747,4","762,5","0,8",84,Wind blowing from the north-west,4,6,6,,,,,,,,,,,,,"15,2",No precipitation,1,,,,
14.06.2017 19:00,"21,6","746,9","761,8","0,4",71,Wind blowing from the north-west,4,,6,,,,,,,,,,,,,"16,1",No precipitation,1,,,,
14.06.2017 18:00,"23,9","746,6","761,3","0,1",65,Wind blowing from the west-northwest,4,6,6,,,,,,"28,1",,,,,,,"16,8",No precipitation,1,,,,
14.06.2017 17:00,"25,6","746,6","761,2","0,3",60,Wind blowing from the west-northwest,3,5,6,,,,,,,,,,,,,"17,2",No precipitation,1,,,,
14.06.2017 16:00,"25,6","746,5","761,2","0,2",59,Wind blowing from the west,4,,8,,,,,,,,,,,,,"16,9",No precipitation,1,,,,
14.06.2017 15:00,"26,1","746,5","761,1","0,0",58,Wind blowing from the west,4,7,8,,,,,,,,,,,,,"17,1",No precipitation,1,,,,
14.06.2017 14:00,"27,6","746,3","760,9","0,1",56,Wind blowing from the west,4,7,7,,,,,,,,,,,,,"18,0",No precipitation,1,,,,
14.06.2017 13:00,"27,6","746,3","760,9","0,1",58,Wind blowing from the west,4,,6,,,,,,,,,,,,,"18,5",No precipitation,1,,,,
14.06.2017 12:00,"26,6","746,5","761,0","0,3",62,Wind blowing from the west,4,6,6,,,,,,,,,,,,,"18,7",No precipitation,1,,,,
14.06.2017 11:00,"24,6","746,2","760,9","0,1",64,Wind blowing from the north,2,5,5,,,,,,,,,,,,,"17,3",No precipitation,1,,,,
14.06.2017 10:00,"22,6","746,2","760,9","0,4",70,Wind blowing from the north,1,,,,,,,,,,,,,,,"16,9",No precipitation,1,,,,
14.06.2017 09:00,"18,6","746,2","761,2","0,8",86,Wind blowing from the north,2,,,,,,,,,,,,,,,"16,2",No precipitation,1,,,,
14.06.2017 08:00,"15,9","746,1","761,2","1,3",99,Wind blowing from the south-southwest,1,,,,,,,,,,,,,,,"15,8",No precipitation,1,,,,
14.06.2017 07:00,"15,4","745,8","760,9","1,4",99,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"15,2",No precipitation,1,,,,
14.06.2017 06:00,"15,4","745,4","760,6","0,9",99,Wind blowing from the south-southwest,3,,,,,,,"15,0",,,,,,,,"15,3",,,Surface of ground moist.,"15,0",,
14.06.2017 05:00,"15,1","744,8","760,0","0,3",97,Wind blowing from the south-west,2,,,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
14.06.2017 04:00,"15,4","744,4","759,5","-0,3",97,Wind blowing from the south-southwest,2,,,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
14.06.2017 03:00,"15,7","744,5","759,6","-0,2",96,Wind blowing from the south,1,,,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
14.06.2017 02:00,"16,0","744,5","759,7","-0,2",89,Wind blowing from the west-southwest,1,,,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
14.06.2017 01:00,"17,5","744,7","759,7","-0,2",80,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
14.06.2017 00:00,"19,3","744,7","759,6","0,1",72,Wind blowing from the south-southwest,1,,,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
13.06.2017 23:00,"19,8","744,7","759,6","0,4",71,Wind blowing from the south-southeast,1,,,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
13.06.2017 22:00,"20,2","744,9","759,7","0,5",69,Wind blowing from the south-southwest,1,,,,,,,,,,,,,,,"14,4",No precipitation,1,,,,
13.06.2017 21:00,"20,4","744,6","759,4","0,5",68,Wind blowing from the west-northwest,1,,,,,,,,,,,,,,,"14,3",No precipitation,12,,,,
13.06.2017 20:00,"21,2","744,3","759,1","0,5",67,Wind blowing from the north-northwest,1,,,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
13.06.2017 19:00,"22,8","744,4","759,1","1,2",62,Wind blowing from the north-west,3,,6,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
13.06.2017 18:00,"24,9","744,1","758,7","0,9",55,Wind blowing from the north-west,4,6,8,,,,,,"35,3",,,,,,,"15,3",No precipitation,1,,,,
13.06.2017 17:00,"28,4","743,8","758,2","0,4",46,Wind blowing from the west-northwest,5,,9,,,,,,,,,,,,,"15,6",No precipitation,1,,,,
13.06.2017 16:00,"33,5","743,2","757,3","-0,3",32,Wind blowing from the west-northwest,3,7,7,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
13.06.2017 15:00,"32,5","743,2","757,5","-0,9",34,Wind blowing from the west,3,,5,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
13.06.2017 14:00,"33,9","743,4","757,6","-0,7",31,Wind blowing from the north,2,,6,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
13.06.2017 13:00,"33,0","743,5","757,8","-0,6",34,Wind blowing from the north-northeast,4,7,8,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
13.06.2017 12:00,"29,6","744,1","758,5","0,0",38,Wind blowing from the north-northeast,3,6,8,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
13.06.2017 11:00,"29,8","744,1","758,5","0,2",38,Wind blowing from the north,3,5,6,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
13.06.2017 10:00,"26,9","744,1","758,6","0,0",54,Wind blowing from the north-east,3,6,6,,,,,,,,,,,,,"16,9",No precipitation,1,,,,
13.06.2017 09:00,"23,5","744,1","758,8","-0,4",70,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"17,6",No precipitation,1,,,,
13.06.2017 08:00,"20,3","743,9","758,8","-0,2",80,Wind blowing from the north,3,,6,,,,,,,,,,,,,"16,8",No precipitation,1,,,,
13.06.2017 07:00,"17,4","744,1","759,1","1,5",94,Wind blowing from the north-east,3,,5,,,,,,,,,,,,,"16,4",No precipitation,1,,,,
13.06.2017 06:00,"16,3","744,5","759,6","1,7",100,Wind blowing from the north,1,,,,,,,"15,4",,,,,,,,"16,3",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"15,0",,
13.06.2017 05:00,"16,1","744,1","759,2","0,8",98,Wind blowing from the north,2,,8,,,,,,,,,,,,,"15,8",No precipitation,1,,,,
13.06.2017 04:00,"15,5","742,6","757,6","-0,6",98,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"15,2",No precipitation,1,,,,
13.06.2017 03:00,"15,4","742,8","757,9","-0,4",99,Wind blowing from the north,1,,,,,,,,,,,,,,,"15,2",No precipitation,1,,,,
13.06.2017 02:00,"15,5","743,3","758,4","-0,8",97,"Calm, no wind",0,,,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
13.06.2017 01:00,"15,8","743,2","758,2","-1,5",96,Wind blowing from the west,1,,5,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
13.06.2017 00:00,"16,7","743,2","758,2","-1,8",90,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
12.06.2017 23:00,"16,1","744,1","759,3","-0,9",93,"Calm, no wind",0,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
12.06.2017 22:00,"16,7","744,7","759,7","0,1",90,"Calm, no wind",0,,,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
12.06.2017 21:00,"17,6","745,0","760,0","0,7",86,Wind blowing from the west,2,,5,,,,,,,,,,,,,"15,3",No precipitation,12,,,,
12.06.2017 20:00,"19,2","745,0","759,9","0,8",77,Wind blowing from the west-northwest,3,,5,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
12.06.2017 19:00,"22,8","744,6","759,4","0,4",58,Wind blowing from the west-northwest,4,6,7,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
12.06.2017 18:00,"26,4","744,3","758,8","-0,4",54,Wind blowing from the west-northwest,5,,,,,,,,"30,8",,,,,,,"16,2",No precipitation,1,,,,
12.06.2017 17:00,"29,6","744,2","758,6","-1,1",47,Wind blowing from the west-northwest,4,6,7,,,,,,,,,,,,,"17,1",No precipitation,1,,,,
12.06.2017 16:00,"29,8","744,2","758,7","-1,5",47,Wind blowing from the north-northwest,3,7,7,,,,,,,,,,,,,"17,4",No precipitation,1,,,,
12.06.2017 15:00,"29,8","744,7","759,1","-1,4",50,Wind blowing from the north-northwest,3,7,7,,,,,,,,,,,,,"18,4",No precipitation,1,,,,
12.06.2017 14:00,"29,3","745,3","759,7","-0,9",53,Wind blowing from the west-northwest,3,6,7,,,,,,,,,,,,,"18,7",No precipitation,1,,,,
12.06.2017 13:00,"29,1","745,7","760,2","-0,6",56,Wind blowing from the west-northwest,4,7,7,,,,,,,,,,,,,"19,5",No precipitation,1,,,,
12.06.2017 12:00,"28,6","746,1","760,6","-0,3",55,Wind blowing from the north,1,,5,,,,,,,,,,,,,"18,8",No precipitation,1,,,,
12.06.2017 11:00,"26,5","746,2","760,8","-0,2",60,Wind blowing from the north-west,3,,5,,,,,,,,,,,,,"18,2",No precipitation,1,,,,
12.06.2017 10:00,"24,6","746,3","761,0","-0,2",65,Wind blowing from the west-northwest,3,,,,,,,,,,,,,,,"17,6",No precipitation,1,,,,
12.06.2017 09:00,"22,4","746,4","761,2","0,0",73,Wind blowing from the north,1,,,,,,,,,,,,,,,"17,2",No precipitation,1,,,,
12.06.2017 08:00,"17,8","746,4","761,5","0,1",94,Wind blowing from the north,1,,,,,,,,,,,,,,,"16,8",No precipitation,1,,,,
12.06.2017 07:00,"15,5","746,5","761,6","0,2",99,"Calm, no wind",0,,,,,,,,,,,,,,,"15,3",No precipitation,1,,,,
12.06.2017 06:00,"14,0","746,4","761,6","-0,1",100,Wind blowing from the north,1,,,,,,,"13,4",,,,,,,,"14,0",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"12,0",,
12.06.2017 05:00,"14,1","746,3","761,5","-0,4",99,Wind blowing from the north,1,,,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
12.06.2017 04:00,"14,1","746,3","761,5","-0,9",98,Wind blowing from the west-southwest,1,,,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
12.06.2017 03:00,"13,9","746,5","761,8","-1,3",97,Wind blowing from the west-southwest,1,,,,,,,,,,,,,,,"13,4",No precipitation,1,,,,
12.06.2017 02:00,"14,1","746,7","762,0","-1,3",97,"Calm, no wind",0,,,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
12.06.2017 01:00,"14,0","747,2","762,4","-1,1",97,"Calm, no wind",0,,,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
12.06.2017 00:00,"14,4","747,8","763,1","-0,5",95,Wind blowing from the north-west,1,,,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
11.06.2017 23:00,"15,0","748,0","763,3","0,0",93,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
11.06.2017 22:00,"15,9","748,3","763,4","0,3",90,Wind blowing from the north,2,,5,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
