Local time in Evora,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
14.09.2017 06:00,"15,0","743,8","765,7","0,3",93,Wind blowing from the north-northwest,5,,,,,,,"14,9",,,,,,,,"13,9",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"12,0",,
14.09.2017 03:00,"16,2","743,5","765,2","-0,4",89,Wind blowing from the north-northwest,5,8,11,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
14.09.2017 00:00,"18,4","743,9","765,5","0,2",70,Wind blowing from the north-northwest,5,,,,,,,,,,,,,,,"12,9",No precipitation,1,,,,
13.09.2017 21:00,"23,1","743,7","764,9","1,4",52,Wind blowing from the north-west,6,9,10,,,,,,,,,,,,,"12,7",No precipitation,12,,,,
13.09.2017 18:00,"31,5","742,3","763,0","-0,5",27,Wind blowing from the west-southwest,5,,,,,,,,"34,8",,,,,,,"10,5",No precipitation,1,,,,
13.09.2017 15:00,"34,2","742,8","763,3","-1,3",22,Wind blowing from the north,2,,6,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
13.09.2017 12:00,"31,9","744,1","764,7","-0,2",25,Wind blowing from the north,2,,5,no clouds,,,,,,,,,,,"30,0","9,4",No precipitation,1,,,,
13.09.2017 09:00,"24,1","744,3","765,4","0,8",57,Wind blowing from the north,1,,,no clouds,,,,,,,,,,,"25,0","15,0",,,,,,
13.09.2017 06:00,"15,1","743,5","765,3","0,5",94,Wind blowing from the north,2,,,,,,,"15,1",,,,,,,,"14,1",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
13.09.2017 03:00,"15,9","743,0","764,8","-0,7",90,Wind blowing from the north-northwest,3,,5,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
13.09.2017 00:00,"18,4","743,7","765,3","0,2",77,Wind blowing from the north-northwest,4,6,6,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
12.09.2017 21:00,"21,9","743,5","764,8","1,4",59,Wind blowing from the north-west,5,,10,,,,,,,,,,,,,"13,5",No precipitation,12,,,,
12.09.2017 18:00,"29,4","742,1","762,9","0,0",28,Wind blowing from the north-west,5,,9,,,,,,"32,1",,,,,,,"9,0",No precipitation,1,,,,
12.09.2017 15:00,"31,4","742,1","762,7","-0,8",24,Wind blowing from the north,3,7,9,,,,,,,,,,,,,"8,2",No precipitation,1,,,,
12.09.2017 12:00,"28,5","742,9","763,8","0,0",35,Wind blowing from the north-northwest,4,9,9,20–30%.,,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","30,0","11,5",No precipitation,1,,,,
12.09.2017 09:00,"21,8","742,9","764,3","1,1",50,Wind blowing from the north,4,6,8,"10% or less, but not 0",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","25,0","10,9",,,,,,
12.09.2017 06:00,"13,5","741,8","763,7","0,6",74,Wind blowing from the north-west,3,,,,,,,"13,5",,,,,,,,"9,0",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"11,0",,
12.09.2017 03:00,"15,2","741,2","763,0","-0,2",70,Wind blowing from the north-northwest,3,,6,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
12.09.2017 00:00,"17,0","741,4","763,0","0,6",67,Wind blowing from the north-northwest,3,,8,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
11.09.2017 21:00,"22,3","740,8","762,1","1,0",54,Wind blowing from the north-northwest,7,,11,,,,,,,,,,,,,"12,6",No precipitation,12,,,,
11.09.2017 18:00,"29,9","739,8","760,5","0,0",34,Wind blowing from the north-northwest,7,,11,,,,,,"33,7",,,,,,,"12,3",No precipitation,1,,,,
11.09.2017 15:00,"33,1","739,8","760,3","-1,1",24,Wind blowing from the north-northwest,5,9,9,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
11.09.2017 12:00,"30,0","740,9","761,6","-0,3",33,Wind blowing from the north,3,,7,"10% or less, but not 0",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","30,0","11,9",No precipitation,1,,,,
11.09.2017 09:00,"22,6","741,2","762,4","0,7",51,Wind blowing from the north-northwest,2,,,"10% or less, but not 0",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","20,0","12,0",,,,,,
11.09.2017 06:00,"15,0","740,5","762,3","0,1",78,Wind blowing from the north-northwest,4,,,,,,,"14,9",,,,,,,,"11,2",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
11.09.2017 03:00,"15,8","740,4","762,1","-0,6",70,Wind blowing from the north-northwest,4,,7,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
11.09.2017 00:00,"17,0","741,0","762,6","-0,1",63,Wind blowing from the north-northwest,4,,6,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
10.09.2017 21:00,"19,5","741,1","762,5","1,0",52,Wind blowing from the north-northwest,5,9,10,,,,,,,,,,,,,"9,3",No precipitation,12,,,,
10.09.2017 18:00,"26,2","740,1","761,0","-0,3",27,Wind blowing from the north-west,6,10,10,,,,,,"28,6",,,,,,,"5,9",No precipitation,1,,,,
10.09.2017 15:00,"27,5","740,4","761,2","-1,0",21,Wind blowing from the north-northwest,4,9,9,,,,,,,,,,,,,"3,4",No precipitation,1,,,,
10.09.2017 12:00,"23,9","741,4","762,6","-0,3",33,Wind blowing from the north,4,8,9,,,,,,,,,,,,,"6,6",No precipitation,1,,,,
10.09.2017 09:00,"18,3","741,7","763,2","1,1",53,Wind blowing from the north-northwest,5,8,8,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
10.09.2017 06:00,"10,8","740,6","762,7","0,3",91,Wind blowing from the west-northwest,2,,,,,,,"10,8",,,,,,,,"9,3",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"8,0",,
10.09.2017 03:00,"13,2","740,3","762,2","0,2",82,Wind blowing from the north-west,5,,9,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
10.09.2017 00:00,"14,7","740,1","761,9","0,4",70,Wind blowing from the north-west,10,,,,,,,,,,,,,,,"9,3",No precipitation,1,,,,
09.09.2017 21:00,"16,7","739,7","761,3","1,0",61,Wind blowing from the north-west,9,,14,,,,,,,,,,,,,"9,1",No precipitation,12,,,,
09.09.2017 18:00,"21,1","738,7","760,0","0,1",46,Wind blowing from the north-west,10,,,,,,,,"26,1",,,,,,,"9,0",No precipitation,1,,,,
09.09.2017 15:00,"25,2","738,6","759,6","-0,7",38,Wind blowing from the north-west,9,14,14,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
09.09.2017 12:00,"24,0","739,3","760,4","-0,5",46,Wind blowing from the north-west,8,,13,,,,,,,,,,,,,"11,6",No precipitation,1,,,,
09.09.2017 09:00,"19,5","739,8","761,2","0,8",69,Wind blowing from the north-northwest,8,13,14,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
09.09.2017 06:00,"16,3","739,0","760,6","0,1",85,Wind blowing from the north-west,7,,,,,,,"15,3",,,,,,,,"13,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
09.09.2017 03:00,"15,8","738,9","760,6","-0,7",85,Wind blowing from the north-west,6,9,9,,,,,,,,,,,,,"13,3",No precipitation,1,,,,
09.09.2017 00:00,"15,6","739,6","761,3","-0,1",84,Wind blowing from the north-west,8,,,,,,,,,,,,,,,"12,8",No precipitation,1,,,,
08.09.2017 21:00,"18,5","739,7","761,2","0,8",59,Wind blowing from the north-west,7,,,,,,,,,,,,,,,"10,4",No precipitation,12,,,,
08.09.2017 18:00,"27,3","738,9","759,7","0,2",23,Wind blowing from the north-west,7,,,,,,,,"34,1",,,,,,,"4,5",No precipitation,1,,,,
08.09.2017 15:00,"32,9","738,7","759,2","-1,1",12,Wind blowing from the west-northwest,6,,,,,,,,,,,,,,,"-0,5",No precipitation,1,,,,
08.09.2017 12:00,"32,6","739,8","760,3","-0,3",14,Wind blowing from the north-west,4,7,7,no clouds,,,,,,,,,,,"12,0","1,8",No precipitation,1,,,,
08.09.2017 09:00,"26,5","740,1","761,0","0,6",30,Wind blowing from the north-northwest,3,5,6,no clouds,,,,,,,,,,,"15,0","7,5",,,,,,
08.09.2017 06:00,"17,6","739,5","761,1","-0,1",46,Wind blowing from the north,3,,,,,,,"16,9",,,,,,,,"5,8",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
08.09.2017 03:00,"19,0","739,6","761,1","-0,6",42,Wind blowing from the north,3,,5,,,,,,,,,,,,,"5,9",No precipitation,1,,,,
08.09.2017 00:00,"22,1","740,2","761,5","0,0",37,Wind blowing from the north,4,,6,,,,,,,,,,,,,"6,7",No precipitation,1,,,,
07.09.2017 21:00,"26,7","740,2","761,2","0,9",28,Wind blowing from the north-northwest,5,8,10,,,,,,,,,,,,,"6,6",No precipitation,12,,,,
07.09.2017 18:00,"33,2","739,3","759,8","-0,4",12,Wind blowing from the north-northwest,5,7,9,,,,,,"36,6",,,,,,,"0,5",No precipitation,1,,,,
07.09.2017 15:00,"36,1","739,7","760,0","-1,0",17,Wind blowing from the north,2,,8,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
07.09.2017 12:00,"34,1","740,7","761,2","-0,4",20,Wind blowing from the north-northwest,4,7,7,no clouds,,,,,,,,,,,"25,0","8,3",No precipitation,1,,,,
07.09.2017 09:00,"27,3","741,1","762,0","0,6",39,Wind blowing from the north,3,,6,no clouds,,,,,,,,,,,"20,0","12,0",,,,,,
07.09.2017 06:00,"19,7","740,5","762,0","-0,1",68,Wind blowing from the north,3,,,,,,,"19,1",,,,,,,,"13,5",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"17,0",,
07.09.2017 03:00,"20,5","740,6","762,0","-0,7",65,Wind blowing from the north,3,6,7,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
07.09.2017 00:00,"22,9","741,3","762,5","-0,4",56,Wind blowing from the north-northwest,4,6,6,,,,,,,,,,,,,"13,5",No precipitation,1,,,,
06.09.2017 21:00,"25,6","741,7","762,7","0,9",48,Wind blowing from the north-west,5,,9,,,,,,,,,,,,,"13,7",No precipitation,12,,,,
06.09.2017 18:00,"33,8","740,8","761,2","-0,7",28,Wind blowing from the north-west,5,,,,,,,,"36,5",,,,,,,"12,9",No precipitation,1,,,,
06.09.2017 15:00,"35,4","741,5","761,9","-1,7",24,Wind blowing from the north,2,,5,,,,,,,,,,,,,"12,2",No precipitation,1,,,,
06.09.2017 12:00,"31,6","743,2","763,8","-0,7",35,Wind blowing from the north,2,,,"10% or less, but not 0",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","25,0","14,2",No precipitation,1,,,,
06.09.2017 09:00,"24,2","743,9","765,1","0,2",60,Wind blowing from the north,1,,,"10% or less, but not 0",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","25,0","15,9",,,,,,
06.09.2017 06:00,"16,2","743,7","765,4","-0,1",91,Wind blowing from the north-northwest,3,,,,,,,"16,1",,,,,,,,"14,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
06.09.2017 03:00,"18,0","743,8","765,4","-0,6",79,Wind blowing from the north-northwest,4,,6,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
06.09.2017 00:00,"20,0","744,4","766,0","0,0",71,Wind blowing from the north-west,4,,6,,,,,,,,,,,,,"14,5",No precipitation,1,,,,
05.09.2017 21:00,"24,8","744,4","765,6","1,2",56,Wind blowing from the north-west,4,7,10,,,,,,,,,,,,,"15,4",No precipitation,12,,,,
05.09.2017 18:00,"31,5","743,2","763,9","-0,4",35,Wind blowing from the north-northwest,4,,7,,,,,,"33,9",,,,,,,"14,1",No precipitation,1,,,,
05.09.2017 15:00,"32,3","743,6","764,2","-0,8",33,Wind blowing from the north,3,,6,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
05.09.2017 12:00,"27,7","744,4","765,4","0,0",48,Wind blowing from the north,2,,,"10% or less, but not 0",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","30,0","15,6",No precipitation,1,,,,
05.09.2017 09:00,"20,7","744,4","765,8","0,8",71,Wind blowing from the north,1,,,20–30%.,,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","25,0","15,3",,,,,,
05.09.2017 06:00,"17,2","743,6","765,3","0,4",89,Wind blowing from the north,2,,,,,,,"16,4",,,,,,,,"15,3",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"15,0",,
05.09.2017 03:00,"16,9","743,2","764,9","-0,2",91,Wind blowing from the north-west,4,,6,,,,,,,,,,,,,"15,4",No precipitation,1,,,,
05.09.2017 00:00,"17,5","743,4","765,1","0,5",85,Wind blowing from the north-west,5,7,8,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
04.09.2017 21:00,"20,8","742,9","764,3","1,7",70,Wind blowing from the north-west,5,8,9,,,,,,,,,,,,,"15,2",No precipitation,12,,,,
04.09.2017 18:00,"28,3","741,2","762,1","-0,3",42,Wind blowing from the north-west,4,,7,,,,,,"29,8",,,,,,,"14,2",No precipitation,1,,,,
04.09.2017 15:00,"28,8","741,5","762,3","-1,1",47,Wind blowing from the west-northwest,4,8,9,,,,,,,,,,,,,"16,3",No precipitation,1,,,,
04.09.2017 12:00,"25,1","742,6","763,6","0,2",65,Wind blowing from the west,5,8,8,"90 or more, but not 100%",,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90 or more, but not 100%",300-600,,,"30,0","18,1",No precipitation,1,,,,
04.09.2017 09:00,"23,1","742,4","763,6","0,7",71,Wind blowing from the north-west,5,9,9,60%.,,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","20,0","17,5",,,,,,
04.09.2017 06:00,"18,0","741,7","763,2","0,6",92,Wind blowing from the north-northwest,4,,,,,,,"16,6",,,,,,,,"16,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"15,0",,
04.09.2017 03:00,"16,8","741,1","762,8","-0,3",92,Wind blowing from the north-northwest,4,8,8,,,,,,,,,,,,,"15,4",No precipitation,1,,,,
04.09.2017 00:00,"17,8","741,4","763,0","0,5",65,Wind blowing from the north-west,5,,8,,,,,,,,,,,,,"11,1",No precipitation,1,,,,
03.09.2017 21:00,"21,9","740,9","762,1","0,9",55,Wind blowing from the west-northwest,5,,8,,,,,,,,,,,,,"12,4",No precipitation,12,,,,
03.09.2017 18:00,"29,4","740,0","760,8","-0,2",23,Wind blowing from the west-northwest,6,,9,,,,,,"33,6",,,,,,,"6,1",No precipitation,1,,,,
03.09.2017 15:00,"32,4","740,2","760,6","-0,7",17,Wind blowing from the north-west,6,,9,,,,,,,,,,,,,"4,6",No precipitation,1,,,,
03.09.2017 12:00,"31,9","740,9","761,5","-0,7",19,Wind blowing from the west-southwest,3,,5,,,,,,,,,,,,,"5,3",No precipitation,1,,,,
03.09.2017 09:00,"24,7","741,6","762,7","0,4",33,Wind blowing from the north,3,,5,,,,,,,,,,,,,"7,3",No precipitation,1,,,,
03.09.2017 06:00,"16,6","741,2","762,9","-0,2",52,Wind blowing from the south-west,1,,,,,,,"16,1",,,,,,,,"6,6",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"11,0",,
03.09.2017 03:00,"20,1","741,4","762,7","-0,8",39,Wind blowing from the north,3,,5,,,,,,,,,,,,,"5,7",No precipitation,1,,,,
03.09.2017 00:00,"22,1","742,2","763,5","0,1",35,Wind blowing from the north,3,,6,,,,,,,,,,,,,"5,9",No precipitation,1,,,,
02.09.2017 21:00,"25,7","742,1","763,1","1,0",33,Wind blowing from the north-west,8,,12,,,,,,,,,,,,,"8,0",No precipitation,12,,,,
02.09.2017 18:00,"33,2","741,1","761,5","-0,6",17,Wind blowing from the north-northwest,1,,5,,,,,,"35,3",,,,,,,"4,9",No precipitation,1,,,,
02.09.2017 15:00,"34,3","741,7","762,2","-1,2",16,Wind blowing from the north,2,,7,,,,,,,,,,,,,"5,1",No precipitation,1,,,,
02.09.2017 12:00,"32,7","742,9","763,4","-0,3",21,Wind blowing from the north,2,,7,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
02.09.2017 09:00,"27,6","743,2","764,1","0,9",29,Wind blowing from the east-northeast,5,8,8,,,,,,,,,,,,,"8,0",No precipitation,1,,,,
02.09.2017 06:00,"17,8","742,3","763,9","0,6",52,Wind blowing from the north,2,,,,,,,"17,4",,,,,,,,"7,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
02.09.2017 03:00,"18,2","741,7","763,3","-0,1",60,Wind blowing from the north,3,,5,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
02.09.2017 00:00,"19,4","741,8","763,3","0,4",58,Wind blowing from the north,4,6,7,,,,,,,,,,,,,"11,0",No precipitation,1,,,,
01.09.2017 21:00,"23,9","741,4","762,5","1,6",42,Wind blowing from the north-northwest,6,10,13,,,,,,,,,,,,,"10,1",No precipitation,12,,,,
01.09.2017 18:00,"32,2","739,8","760,3","-0,1",24,Wind blowing from the north-west,3,,7,,,,,,"34,5",,,,,,,"9,0",No precipitation,1,,,,
01.09.2017 15:00,"33,3","739,9","760,4","-1,1",23,Wind blowing from the north,3,6,7,,,,,,,,,,,,,"9,3",No precipitation,1,,,,
01.09.2017 12:00,"32,8","741,0","761,5","-0,6",27,Wind blowing from the north,3,5,6,"10% or less, but not 0",,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","25,0","11,3",No precipitation,1,,,,
01.09.2017 09:00,"24,4","741,6","762,7","0,8",51,Wind blowing from the north,3,,5,no clouds,,,,,,,,,,,"25,0","13,5",,,,,,
01.09.2017 06:00,"16,0","740,8","762,4","0,3",81,Wind blowing from the north-northwest,3,,,,,,,"15,9",,,,,,,,"12,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
01.09.2017 03:00,"17,6","740,5","762,1","-0,4",74,Wind blowing from the north-northwest,3,,6,,,,,,,,,,,,,"12,8",No precipitation,1,,,,
01.09.2017 00:00,"19,7","740,9","762,4","0,0",67,Wind blowing from the north-northwest,5,8,9,,,,,,,,,,,,,"13,4",No precipitation,1,,,,
31.08.2017 21:00,"22,5","740,9","762,1","1,3",59,Wind blowing from the north-west,5,7,9,,,,,,,,,,,,,"14,1",No precipitation,12,,,,
31.08.2017 18:00,"30,5","739,6","760,3","-0,3",30,Wind blowing from the north-northwest,2,,5,,,,,,"32,1",,,,,,,"10,8",No precipitation,1,,,,
31.08.2017 15:00,"31,9","739,9","760,6","-1,4",27,Wind blowing from the north,2,,5,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
31.08.2017 12:00,"28,2","741,3","762,1","-0,4",37,Wind blowing from the north,2,,,"10% or less, but not 0",,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","25,0","12,2",No precipitation,1,,,,
