Local time in Castelo do Neiva,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
15.12.2017 00:00,"11,7","759,5","763,9","-1,1",99,"Calm, no wind",0,,,,,,,,,,,,,,,"11,5",No precipitation,1,,,,
14.12.2017 23:00,"11,6","760,0","764,3","-0,3",100,Wind blowing from the north,1,,,,,,,,,,,,,,,"11,6",No precipitation,1,,,,
14.12.2017 22:00,"12,3","760,1","764,5","-0,3",99,Wind blowing from the north,2,,5,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
14.12.2017 21:00,"12,1","760,6","764,9","0,1",99,Wind blowing from the north,1,,,,,,,,,,,,,,,"12,0",3,12,,,,
14.12.2017 20:00,"11,1","760,3","764,6","-0,1",100,Wind blowing from the north,1,,,,,,,,,,,,,,,"11,1",No precipitation,1,,,,
14.12.2017 19:00,"11,6","760,4","764,8","-0,2",99,"Calm, no wind",0,,,,,,,,,,,,,,,"11,5",No precipitation,1,,,,
14.12.2017 18:00,"12,2","760,5","764,8","0,2",99,Wind blowing from the north,1,,,"90 or more, but not 100%",State of sky on the whole unchanged.,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,"15,0","Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90 or more, but not 100%",300-600,,,"12,0","12,0",3,12,,,,
14.12.2017 17:00,"12,7","760,4","764,8","0,0",97,Wind blowing from the north,1,,5,,,,,,,,,,,,,"12,3",No precipitation,1,,,,
14.12.2017 16:00,"13,2","760,6","764,9","-0,5",97,Wind blowing from the north,2,,6,,,,,,,,,,,,,"12,8",No precipitation,1,,,,
14.12.2017 15:00,"13,7","760,3","764,6","-1,4",99,Wind blowing from the north,2,6,10,"90 or more, but not 100%",Rain (not freezing) not falling as shower(s).,Rain.,Rain.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90 or more, but not 100%",300-600,,,"10,0","13,6","0,3",1,,,,
14.12.2017 14:00,"14,3","760,4","764,7","-1,9",99,Wind blowing from the north-west,5,10,10,,,,,,,,,,,,,"14,2","0,9",1,,,,
14.12.2017 13:00,"14,6","761,1","765,4","-1,3",99,Wind blowing from the north-west,4,7,7,,,,,,,,,,,,,"14,5",1,1,,,,
14.12.2017 12:00,"14,7","761,7","766,0","-0,5",99,Wind blowing from the north,3,,6,100%.,"Rain, not freezing, continuous, slight at time of observation.",Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",100%.,200-300,,,"6,0","14,5","0,7",6,,,,
14.12.2017 11:00,"14,6","762,3","766,6","0,0",100,Wind blowing from the north,2,,6,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
14.12.2017 10:00,"14,3","762,4","766,8","-0,1",99,Wind blowing from the north-west,4,7,7,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
14.12.2017 09:00,"14,3","762,2","766,6","-0,2",99,Wind blowing from the north,2,,5,100%.,Mist.,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",100%.,600-1000,,,"8,0","14,2",,,,,,
14.12.2017 08:00,"14,1","762,3","766,6","-0,2",100,Wind blowing from the north,3,,6,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
14.12.2017 07:00,"14,2","762,5","766,9","-0,5",100,Wind blowing from the north,3,,7,,,,,,,,,,,,,"14,2","0,1",1,,,,
14.12.2017 06:00,"14,5","762,4","766,8","-1,0",100,Wind blowing from the north-west,4,,,,,,,"12,7",,,,,,,,"14,5",8,12,Surface of ground moist.,"13,0",,
14.12.2017 05:00,"14,3","762,5","766,8","-1,2",100,Wind blowing from the north-west,4,8,8,,,,,,,,,,,,,"14,3","0,3",1,,,,
14.12.2017 04:00,"14,2","763,0","767,2","-1,2",99,Wind blowing from the north-west,4,6,6,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
14.12.2017 03:00,"14,4","763,4","767,8","-1,1",99,Wind blowing from the north-west,3,5,7,,,,,,,,,,,,,"14,2","0,1",1,,,,
14.12.2017 02:00,"14,3","763,7","768,1","-0,9",99,Wind blowing from the north-west,4,6,7,,,,,,,,,,,,,"14,2","0,7",1,,,,
14.12.2017 01:00,"14,2","764,2","768,5","-0,7",100,Wind blowing from the north-west,3,6,7,,,,,,,,,,,,,"14,2","0,4",1,,,,
14.12.2017 00:00,"14,3","764,5","768,8","-0,6",99,Wind blowing from the north-west,4,7,8,,,,,,,,,,,,,"14,2",5,6,,,,
13.12.2017 23:00,"14,0","764,6","769,0","-0,4",99,Wind blowing from the north,3,6,6,,,,,,,,,,,,,"13,9","0,9",1,,,,
13.12.2017 22:00,"13,8","764,9","769,3","-0,1",100,Wind blowing from the north,3,5,6,,,,,,,,,,,,,"13,8","0,8",1,,,,
13.12.2017 21:00,"14,1","765,1","769,4","0,2",100,Wind blowing from the north,2,,5,,,,,,,,,,,,,"14,1",5,12,,,,
13.12.2017 20:00,"13,9","765,0","769,3","0,2",99,Wind blowing from the north,2,,5,,,,,,,,,,,,,"13,8","0,9",1,,,,
13.12.2017 19:00,"13,2","765,0","769,3","-0,1",99,Wind blowing from the north,2,5,6,,,,,,,,,,,,,"13,0","0,9",1,,,,
13.12.2017 18:00,"13,8","764,9","769,3","-0,2",99,Wind blowing from the north,3,5,7,,,,,,"13,8",,,,,,,"13,7",4,12,,,,
13.12.2017 17:00,"12,5","764,8","769,2","-0,3",100,Wind blowing from the north,3,8,9,,,,,,,,,,,,,"12,5","0,8",1,,,,
13.12.2017 16:00,"12,2","765,1","769,4","-0,6",98,Wind blowing from the north,2,8,8,,,,,,,,,,,,,"11,9","0,7",1,,,,
13.12.2017 15:00,"12,4","765,1","769,4","-1,0",97,Wind blowing from the north,3,6,6,,,,,,,,,,,,,"11,9","0,3",1,,,,
13.12.2017 14:00,"12,7","765,1","769,5","-1,1",96,Wind blowing from the north,1,,5,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
13.12.2017 13:00,"12,3","765,7","770,1","-0,3",96,Wind blowing from the north,1,,5,,,,,,,,,,,,,"11,7",No precipitation,1,,,,
13.12.2017 12:00,"11,2","766,1","770,5","0,3",100,Wind blowing from the north,1,,,100%.,Mist.,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",100%.,100-200,,,"7,0","11,2","0,8",6,,,,
13.12.2017 11:00,"11,1","766,2","770,5","0,3",99,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,9",No precipitation,1,,,,
13.12.2017 10:00,"10,2","766,0","770,5","0,9",99,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,1",No precipitation,1,,,,
13.12.2017 09:00,"9,9","765,8","770,2","1,1",99,Wind blowing from the north,1,,,100%.,Rain (not freezing) not falling as shower(s).,Rain.,Rain.,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",100%.,200-300,,,"8,0","9,8",,,,,,
13.12.2017 08:00,"9,5","765,9","770,3","1,4",98,Wind blowing from the north,1,,,,,,,,,,,,,,,"9,2","0,3",1,,,,
13.12.2017 07:00,"9,4","765,1","769,5","0,8",99,Wind blowing from the north,1,,5,,,,,,,,,,,,,"9,2","0,2",1,,,,
13.12.2017 06:00,"9,6","764,7","769,1","0,2",99,Wind blowing from the north,1,,,,,,,"7,8",,,,,,,,"9,5",1,12,Surface of ground moist.,"6,0",,
13.12.2017 05:00,"9,1","764,5","768,9","0,1",98,Wind blowing from the north,1,,5,,,,,,,,,,,,,"8,8","0,3",1,,,,
13.12.2017 04:00,"9,2","764,3","768,7","-0,5",98,Wind blowing from the north,2,,,,,,,,,,,,,,,"8,9","0,1",1,,,,
13.12.2017 03:00,"9,2","764,5","769,0","0,0",98,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,9","0,1",1,,,,
13.12.2017 02:00,"9,0","764,4","768,8","-0,4",99,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,8","0,2",1,,,,
13.12.2017 01:00,"9,0","764,8","769,3","0,3",97,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,5","0,3",1,,,,
13.12.2017 00:00,"8,7","764,5","769,0","0,4",96,Wind blowing from the north,2,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
12.12.2017 23:00,"8,9","764,8","769,2","0,6",95,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
12.12.2017 22:00,"8,6","764,5","769,0","0,8",94,Wind blowing from the south-east,1,,,,,,,,,,,,,,,"7,7",No precipitation,1,,,,
12.12.2017 21:00,"8,3","764,1","768,5","0,7",97,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"7,8",No precipitation,12,,,,
12.12.2017 20:00,"8,1","764,2","768,7","1,2",96,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
12.12.2017 19:00,"8,0","763,7","768,1","1,2",97,Wind blowing from the south-east,1,,,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
12.12.2017 18:00,"8,3","763,4","767,8","1,0",95,"Calm, no wind",0,,,,,,,,"11,7",,,,,,,"7,6",No precipitation,1,,,,
12.12.2017 17:00,"9,0","763,0","767,3","0,9",92,"Calm, no wind",0,,,,,,,,,,,,,,,"7,7",No precipitation,1,,,,
12.12.2017 16:00,"10,3","762,5","766,9","0,1",86,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,0",No precipitation,1,,,,
12.12.2017 15:00,"11,5","762,4","766,9","0,3",80,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
12.12.2017 14:00,"11,0","762,1","766,5","-0,1",77,Wind blowing from the north,1,,,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
12.12.2017 13:00,"10,1","762,4","766,8","0,3",85,Wind blowing from the north,1,,,,,,,,,,,,,,,"7,6",No precipitation,1,,,,
12.12.2017 12:00,"9,5","762,1","766,6","0,9",84,Wind blowing from the north,1,,,"90 or more, but not 100%",State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,70 – 80%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.",Cirrostratus not progressively invading the sky and not entirely covering it.,"12,0","6,9",No precipitation,1,,,,
12.12.2017 11:00,"7,0","762,2","766,7","1,8",96,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"6,4",No precipitation,1,,,,
12.12.2017 10:00,"5,6","762,1","766,5","2,3",99,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"5,4",No precipitation,1,,,,
12.12.2017 09:00,"3,5","761,2","765,7","2,1",99,Wind blowing from the south-east,2,,,70 – 80%.,State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus other than Stratocumulus cumulogenitus.,50%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.",Cirrostratus not progressively invading the sky and not entirely covering it.,"10,0","3,4",,,,,,
12.12.2017 08:00,"2,9","760,4","764,9","1,6",99,Wind blowing from the south-east,3,,,,,,,,,,,,,,,"2,8",No precipitation,1,,,,
12.12.2017 07:00,"2,2","759,8","764,3","1,4",99,Wind blowing from the south-east,3,,,,,,,,,,,,,,,"2,1",No precipitation,1,,,,
12.12.2017 06:00,"2,9","759,1","763,6","1,6",99,Wind blowing from the south-east,3,,,,,,,"1,2",,,,,,,,"2,8",No precipitation,1,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"0,0",,
12.12.2017 05:00,"1,9","758,8","763,3","1,5",98,Wind blowing from the south-east,3,,,,,,,,,,,,,,,"1,6",No precipitation,1,,,,
12.12.2017 04:00,"2,4","758,4","762,8","1,4",98,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"2,1",No precipitation,1,,,,
12.12.2017 03:00,"2,4","757,5","762,0","0,9",99,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"2,3",No precipitation,1,,,,
12.12.2017 02:00,"2,9","757,3","761,8","1,3",97,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"2,5",No precipitation,1,,,,
12.12.2017 01:00,"3,0","757,0","761,5","1,7",96,Wind blowing from the north,2,,,,,,,,,,,,,,,"2,4",No precipitation,1,,,,
12.12.2017 00:00,"4,2","756,6","761,0","2,2",95,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"3,4",No precipitation,1,,,,
11.12.2017 23:00,"5,7","756,0","760,4","2,4",88,Wind blowing from the north,1,,,,,,,,,,,,,,,"3,9",No precipitation,1,,,,
11.12.2017 22:00,"6,7","755,3","759,7","2,7",85,Wind blowing from the north,1,,,,,,,,,,,,,,,"4,3",No precipitation,1,,,,
11.12.2017 21:00,"6,6","754,4","758,8","2,5",86,Wind blowing from the north,1,,,,,,,,,,,,,,,"4,4",No precipitation,1,,,,
11.12.2017 20:00,"6,2","753,6","758,0","2,7",85,Wind blowing from the south-east,1,,,,,,,,,,,,,,,"3,9",No precipitation,1,,,,
11.12.2017 19:00,"6,5","752,6","757,0","3,0",85,Wind blowing from the north,1,,,,,,,,,,,,,,,"4,1",No precipitation,1,,,,
11.12.2017 18:00,"6,7","751,9","756,4","3,3",81,Wind blowing from the north,1,,5,,,,,,,,,,,,,"3,6",No precipitation,1,,,,
11.12.2017 17:00,"8,7","750,9","755,2","3,2",71,Wind blowing from the north,1,,7,,,,,,,,,,,,,"3,7",No precipitation,1,,,,
11.12.2017 16:00,"9,6","749,6","754,0","2,8",74,Wind blowing from the north,2,,7,,,,,,,,,,,,,"5,2",No precipitation,1,,,,
11.12.2017 15:00,"10,6","748,6","752,9","2,8",68,Wind blowing from the north,3,7,8,,,,,,,,,,,,,"4,8",No precipitation,1,,,,
11.12.2017 14:00,"10,3","747,7","752,0","3,1",73,Wind blowing from the north,3,8,10,,,,,,,,,,,,,"5,6",No precipitation,1,,,,
11.12.2017 13:00,"9,4","746,8","751,2","3,4",88,Wind blowing from the north,2,,7,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
11.12.2017 12:00,"8,8","745,8","750,1","3,2",94,Wind blowing from the north,2,6,10,"90 or more, but not 100%",Shower(s) of rain.,Thunderstorm(s) with or without precipitation.,Shower(s).,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","90 or more, but not 100%",300-600,,,"10,0","7,8",9,6,,,,
11.12.2017 11:00,"9,7","744,6","748,9",,92,Wind blowing from the north,1,,11,,,,,,,,,,,,,"8,4","0,3",1,,,,
11.12.2017 10:00,"10,3","743,4","747,7","0,2",91,Wind blowing from the north-northwest,3,7,10,,,,,,,,,,,,,"8,9",,,,,,
11.12.2017 09:00,"9,7","742,6","746,9","0,2",94,Wind blowing from the west-northwest,4,,,100%.,Slight rain at time of observation. Thunderstorm during the preceding hour but not at time of observation.,Thunderstorm(s) with or without precipitation.,Shower(s).,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",100%.,,,,,"8,7",,,,,,
11.12.2017 07:00,"8,9","743,2","747,4","1,5",89,Wind blowing from the north-west,6,12,14,,,,,,,,,,,,,"7,2","0,9",1,,,,
11.12.2017 06:00,"9,5","742,4","746,7","1,2",83,Wind blowing from the north-west,4,8,9,,,,,,,,,,,,,"6,7",No precipitation,1,Surface of ground moist.,,,
11.12.2017 05:00,"6,8","742,2","746,5","1,6",97,"Calm, no wind",0,,,,,,,,,,,,,,,"6,3","0,3",1,,,,
11.12.2017 04:00,"7,4","741,7","746,1","1,8",92,Wind blowing from the north,1,,7,,,,,,,,,,,,,"6,2","0,7",1,,,,
11.12.2017 03:00,"8,9","741,2","745,5","1,6",77,Wind blowing from the north,3,10,18,,,,,,,,,,,,,"5,1",No precipitation,1,,,,
11.12.2017 02:00,"10,4","740,6","744,9","1,2",82,Wind blowing from the north-northwest,9,18,19,,,,,,,,,,,,,"7,4",No precipitation,1,,,,
11.12.2017 01:00,"10,6","739,9","744,1","0,4",82,Wind blowing from the north-west,8,,20,,,,,,,,,,,,,"7,7",No precipitation,1,,,,
11.12.2017 00:00,"11,5","739,6","743,8","-1,3",78,Wind blowing from the north-west,7,,,,,,,,,,,,,,,"7,8","0,1",1,,,,
10.12.2017 23:00,"10,9","739,4","743,7","-0,2",94,Wind blowing from the north-west,7,13,16,,,,,,,,,,,,,"9,9",,,,,,
10.12.2017 22:00,"11,2","739,5","743,8","-2,2",97,Wind blowing from the north-west,6,11,12,,,,,,,,,,,,,"10,7",3,1,,,,
10.12.2017 21:00,"11,3","740,9","745,2","-2,8",98,Wind blowing from the north-west,5,12,20,,,,,,,,,,,,,"11,0",8,1,,,,
10.12.2017 20:00,"14,9","739,6","743,8","-6,1",99,Wind blowing from the north-west,10,22,23,,,,,,,,,,,,,"14,7",,,,,,
10.12.2017 19:00,"14,8","741,7","745,9","-5,5",99,Wind blowing from the north-west,9,17,19,,,,,,,,,,,,,"14,6",3,1,,,,
10.12.2017 18:00,"14,7","743,7","748,0","-5,1",99,Wind blowing from the north-west,9,20,20,,,,,,"15,3",,,,,,,"14,5",14,12,,,,
10.12.2017 17:00,"14,7","745,7","749,9","-4,8",98,Wind blowing from the north-west,9,18,18,,,,,,,,,,,,,"14,4",3,1,,,,
10.12.2017 16:00,"14,7","747,2","751,4","-5,0",99,Wind blowing from the north-west,8,,17,,,,,,,,,,,,,"14,5",2,1,,,,
10.12.2017 15:00,"14,7","748,8","753,1","-5,2",100,Wind blowing from the north-northwest,7,13,,,,,,,,,,,,,,"14,7",1,1,,,,
10.12.2017 14:00,"14,6","750,5","754,7","-5,2",99,Wind blowing from the north-northwest,7,15,15,,,,,,,,,,,,,"14,4",4,1,,,,
10.12.2017 13:00,"14,8","752,2","756,4","-4,2",99,Wind blowing from the north-northwest,7,12,14,,,,,,,,,,,,,"14,6","0,9",1,,,,
10.12.2017 12:00,"15,0","754,0","758,3","-3,2",96,Wind blowing from the north-west,6,14,14,,,,,,,,,,,,,"14,3","0,1",6,,,,
10.12.2017 11:00,"15,1","755,7","760,0","-2,3",97,Wind blowing from the north-west,6,11,11,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
10.12.2017 10:00,"15,0","756,4","760,8","-2,1",98,Wind blowing from the north-west,5,10,10,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
10.12.2017 09:00,"14,6","757,2","761,5","-1,9",98,Wind blowing from the north-west,5,10,11,,,,,,,,,,,,,"14,3","0,1",1,,,,
10.12.2017 08:00,"14,8","758,0","762,3","-1,8",99,Wind blowing from the north-west,5,10,10,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
10.12.2017 07:00,"14,5","758,5","762,8","-2,1",100,Wind blowing from the west-northwest,5,9,9,,,,,,,,,,,,,"14,5",No precipitation,1,,,,
10.12.2017 06:00,"14,4","759,1","763,4","-2,1",99,Wind blowing from the west,3,,,,,,,"12,8",,,,,,,,"14,2","0,9",12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"11,0",,
10.12.2017 05:00,"14,2","759,8","764,1","-2,5",99,Wind blowing from the north,3,7,7,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
10.12.2017 04:00,"14,2","760,6","765,0","-1,9",100,Wind blowing from the west,3,7,8,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
10.12.2017 03:00,"14,1","761,2","765,6","-1,9",100,Wind blowing from the north,2,6,6,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
10.12.2017 02:00,"13,8","762,3","766,6","-1,2",99,Wind blowing from the north,2,,,,,,,,,,,,,,,"13,7",No precipitation,1,,,,
10.12.2017 01:00,"13,4","762,5","766,9","-1,4",99,Wind blowing from the west-northwest,2,,8,,,,,,,,,,,,,"13,3",No precipitation,1,,,,
10.12.2017 00:00,"14,1","763,1","767,5","-1,1",100,Wind blowing from the north,2,,5,,,,,,,,,,,,,"14,1","0,9",6,,,,
09.12.2017 23:00,"13,8","763,5","767,8","-1,1",99,Wind blowing from the west,2,,6,,,,,,,,,,,,,"13,6","0,8",1,,,,
09.12.2017 22:00,"13,8","763,9","768,3","-0,9",100,Wind blowing from the west,2,,5,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
09.12.2017 21:00,"13,6","764,2","768,6","-0,6",100,Wind blowing from the west-northwest,2,,5,,,,,,,,,,,,,"13,6","0,6",12,,,,
09.12.2017 20:00,"13,6","764,6","769,0","-0,2",99,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"13,4",No precipitation,1,,,,
09.12.2017 19:00,"14,3","764,8","769,2","0,0",100,Wind blowing from the west-northwest,2,,5,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
09.12.2017 18:00,"14,2","764,8","769,2","-0,4",99,Wind blowing from the west-northwest,2,,,,,,,,"15,9",,,,,,,"14,1","0,6",12,,,,
09.12.2017 17:00,"14,3","764,8","769,1","-0,7",100,Wind blowing from the north,2,,6,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
09.12.2017 16:00,"14,9","764,8","769,1","-1,2",99,Wind blowing from the west,2,,5,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
09.12.2017 15:00,"15,1","765,2","769,5","-1,4",99,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
09.12.2017 14:00,"15,3","765,5","769,9","-1,5",99,Wind blowing from the north,2,,,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
09.12.2017 13:00,"15,3","766,0","770,4","-0,9",99,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"15,2",No precipitation,1,,,,
09.12.2017 12:00,"15,0","766,6","770,9","0,0",99,Wind blowing from the north,1,,,,,,,,,,,,,,,"14,9","0,6",6,,,,
09.12.2017 11:00,"13,8","767,0","771,4","0,4",100,Wind blowing from the north,1,,,,,,,,,,,,,,,"13,8","0,6",1,,,,
09.12.2017 10:00,"13,1","766,9","771,3","0,1",99,Wind blowing from the south-southeast,1,,,,,,,,,,,,,,,"12,9",No precipitation,1,,,,
09.12.2017 09:00,"12,6","766,6","771,1","-0,1",100,Wind blowing from the north,1,,,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
09.12.2017 08:00,"12,5","766,6","771,1","-0,2",100,"Calm, no wind",0,,,,,,,,,,,,,,,"12,5",No precipitation,1,,,,
09.12.2017 07:00,"12,2","766,8","771,2","0,0",100,Wind blowing from the north,1,,,,,,,,,,,,,,,"12,2",No precipitation,1,,,,
09.12.2017 06:00,"11,9","766,7","771,1","-0,3",100,Wind blowing from the south-east,1,,,,,,,"11,6",,,,,,,,"11,9","0,1",12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"9,0",,
09.12.2017 05:00,"11,9","766,8","771,1","-0,4",99,"Calm, no wind",0,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
09.12.2017 04:00,"11,9","766,8","771,2","-0,7",99,"Calm, no wind",0,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
09.12.2017 03:00,"12,0","767,0","771,4","-0,5",100,"Calm, no wind",0,,,,,,,,,,,,,,,"12,0",No precipitation,1,,,,
