Local time in Lisbon,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
27.04.2017 19:00,"16,5","747,8","757,0","-0,3",44,Wind blowing from the north,4,,,,,,,,,,,,,,,"4,0",No precipitation,1,,,,
27.04.2017 18:00,"18,3","747,7","756,8","-0,9",38,Wind blowing from the north,4,,,,,,,,"21,1",,,,,,,"3,8",No precipitation,12,,,,
27.04.2017 17:00,"20,2","747,7","756,8","-1,2",29,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"1,4",No precipitation,1,,,,
27.04.2017 16:00,"20,3","748,1","757,2","-1,3",28,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"1,2",No precipitation,1,,,,
27.04.2017 15:00,"19,8","748,6","757,6","-1,2",31,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"1,9",No precipitation,1,,,,
27.04.2017 14:00,"19,8","748,9","758,1","-1,0",33,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"2,8",No precipitation,1,,,,
27.04.2017 13:00,"19,3","749,4","758,5","-0,4",35,Wind blowing from the north-east,4,,,,,,,,,,,,,,,"3,5",No precipitation,1,,,,
27.04.2017 12:00,"16,8","749,8","758,9","-0,1",39,Wind blowing from the north-east,5,,,50%.,Clouds generally forming or developing.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","2,8",No precipitation,6,,,,
27.04.2017 11:00,"15,9","749,9","759,1","0,1",38,Wind blowing from the east-northeast,6,,,,,,,,,,,,,,,"1,6",No precipitation,1,,,,
27.04.2017 10:00,"14,6","749,8","759,1","0,4",45,Wind blowing from the east-northeast,6,,,,,,,,,,,,,,,"2,8",No precipitation,1,,,,
27.04.2017 09:00,"13,8","749,9","759,2","1,0",46,Wind blowing from the north-east,5,,,"10% or less, but not 0",State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","2,2",,,,,,
27.04.2017 08:00,"11,8","749,8","759,1","1,5",54,Wind blowing from the north-east,6,,,,,,,,,,,,,,,"2,8",No precipitation,1,,,,
27.04.2017 07:00,"11,5","749,4","758,8","1,1",54,Wind blowing from the north-east,6,,,,,,,,,,,,,,,"2,5",No precipitation,1,,,,
27.04.2017 06:00,"10,2","748,9","758,3","0,6",63,Wind blowing from the north-east,3,,,,,,,"10,1",,,,,,,,"3,5",No precipitation,12,,,,
27.04.2017 05:00,"10,4","748,3","757,8","-0,3",60,Wind blowing from the north-northeast,3,,,,,,,,,,,,,,,"3,0",No precipitation,1,,,,
27.04.2017 04:00,"11,3","748,3","757,6","-0,7",63,Wind blowing from the north-northeast,3,,,,,,,,,,,,,,,"4,5",No precipitation,1,,,,
27.04.2017 03:00,"13,0","748,3","757,6","-0,9",59,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"5,0",No precipitation,1,,,,
27.04.2017 02:00,"12,9","748,6","757,9","-0,9",60,Wind blowing from the north-west,3,,,,,,,,,,,,,,,"5,3",No precipitation,1,,,,
27.04.2017 01:00,"12,7","749,0","758,3","-0,7",62,Wind blowing from the north-west,3,,,,,,,,,,,,,,,"5,5",No precipitation,1,,,,
27.04.2017 00:00,"12,4","749,2","758,5","-0,5",64,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"5,8",No precipitation,6,,,,
26.04.2017 23:00,"12,4","749,5","758,8","0,2",62,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"5,2",No precipitation,1,,,,
26.04.2017 22:00,"12,6","749,7","759,1","0,5",59,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"4,8",No precipitation,1,,,,
26.04.2017 21:00,"12,6","749,7","759,0","0,7",58,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"4,4",No precipitation,12,,,,
26.04.2017 20:00,"13,1","749,3","758,6","0,3",54,Wind blowing from the north,3,,,,,,,,,,,,,,,"4,0",No precipitation,1,,,,
26.04.2017 19:00,"13,7","749,2","758,5","0,1",51,Wind blowing from the north,4,,,,,,,,,,,,,,,"3,8",No precipitation,1,,,,
26.04.2017 18:00,"14,2","749,0","758,2","-0,3",50,Wind blowing from the north-northwest,4,,,,,,,,"18,0",,,,,,,"3,9",No precipitation,12,,,,
26.04.2017 17:00,"15,2","749,0","758,2","-0,5",47,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"4,0",No precipitation,1,,,,
26.04.2017 16:00,"15,9","749,1","758,3","-0,5",46,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"4,3",No precipitation,1,,,,
26.04.2017 15:00,"15,8","749,3","758,5","-0,5",52,Wind blowing from the north,5,,,,,,,,,,,,,,,"6,0",No precipitation,1,,,,
26.04.2017 14:00,"17,0","749,5","758,7","-0,3",53,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"7,2",No precipitation,1,,,,
26.04.2017 13:00,"16,9","749,6","758,8","-0,1",54,Wind blowing from the north,3,,,,,,,,,,,,,,,"7,4",No precipitation,1,,,,
26.04.2017 12:00,"16,9","749,8","759,0","0,3",53,Wind blowing from the north,4,,,"90 or more, but not 100%",State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,Stratocumulus cumulogenitus.,50%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","7,3",No precipitation,6,,,,
26.04.2017 11:00,"16,6","749,8","759,1","0,1",57,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
26.04.2017 10:00,"16,5","749,7","758,9","-0,1",61,Wind blowing from the north,4,,,,,,,,,,,,,,,"8,9",No precipitation,1,,,,
26.04.2017 09:00,"15,4","749,5","758,8","0,0",66,Wind blowing from the north,4,,,"90 or more, but not 100%",State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",50%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","9,0",,,,,,
26.04.2017 08:00,"14,2","749,7","759,0","0,5",73,Wind blowing from the north,3,,,,,,,,,,,,,,,"9,4",No precipitation,1,,,,
26.04.2017 07:00,"13,5","749,8","759,1","0,3",75,Wind blowing from the north,2,,,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
26.04.2017 06:00,"12,8","749,5","758,8","-0,1",81,Wind blowing from the north-northwest,1,,,,,,,"12,2",,,,,,,,"9,5",No precipitation,12,,,,
26.04.2017 05:00,"12,7","749,2","758,6","-0,6",83,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
26.04.2017 04:00,"12,4","749,5","758,8","-0,8",84,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
26.04.2017 03:00,"12,7","749,6","758,9","-1,0",84,Wind blowing from the north-west,1,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
26.04.2017 02:00,"13,2","749,8","759,1","-0,9",81,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
26.04.2017 01:00,"12,9","750,3","759,6","-0,4",77,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
26.04.2017 00:00,"12,9","750,6","759,9","-0,1",78,Wind blowing from the north-west,3,,,,,,,,,,,,,,,"9,1",No precipitation,6,,,,
25.04.2017 23:00,"14,0","750,7","760,0","0,3",75,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
25.04.2017 22:00,"14,2","750,7","760,0","0,3",79,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"10,6",No precipitation,1,,,,
25.04.2017 21:00,"14,3","750,7","760,0","0,3",79,Wind blowing from the north-west,3,,,,,,,,,,,,,,,"10,7",No precipitation,12,,,,
25.04.2017 20:00,"14,8","750,4","759,6","0,0",75,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"10,4",No precipitation,1,,,,
25.04.2017 19:00,"15,6","750,4","759,6","0,2",69,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
25.04.2017 18:00,"16,6","750,4","759,6","0,0",62,Wind blowing from the north-northwest,4,,,,,,,,"20,0",,,,,,,"9,2",No precipitation,12,,,,
25.04.2017 17:00,"16,8","750,4","759,6","-0,3",62,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
25.04.2017 16:00,"17,9","750,2","759,4","-0,5",54,Wind blowing from the north-northwest,5,,,,,,,,,,,,,,,"8,4",No precipitation,1,,,,
25.04.2017 15:00,"18,4","750,4","759,5","-0,4",55,Wind blowing from the north-west,6,,,,,,,,,,,,,,,"9,2",No precipitation,1,,,,
25.04.2017 14:00,"19,2","750,7","759,8","-0,4",53,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"9,4",No precipitation,1,,,,
25.04.2017 13:00,"19,4","750,7","759,7","-0,4",55,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"10,1",No precipitation,1,,,,
25.04.2017 12:00,"18,9","750,8","760,0","0,1",56,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"10,0",No precipitation,6,,,,
25.04.2017 11:00,"18,1","751,1","760,3","0,4",60,Wind blowing from the north,2,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
25.04.2017 10:00,"16,0","751,1","760,3","0,4",68,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
25.04.2017 09:00,"16,5","750,7","760,0","0,5",67,Wind blowing from the north,3,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
25.04.2017 08:00,"15,2","750,7","760,0","0,7",73,Wind blowing from the north,4,,,,,,,,,,,,,,,"10,4",No precipitation,1,,,,
25.04.2017 07:00,"14,4","750,7","759,9","0,5",78,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"10,5",No precipitation,1,,,,
25.04.2017 06:00,"13,4","750,2","759,5","-0,1",82,Wind blowing from the north-northwest,3,,,,,,,"12,9",,,,,,,,"10,4",No precipitation,12,,,,
25.04.2017 05:00,"13,1","750,0","759,3","-0,8",83,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
25.04.2017 04:00,"13,3","750,2","759,5","-0,8",82,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
25.04.2017 03:00,"13,3","750,3","759,6","-1,0",83,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"10,4",No precipitation,1,,,,
25.04.2017 02:00,"13,5","750,8","760,1","-0,6",83,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"10,6",No precipitation,1,,,,
25.04.2017 01:00,"13,4","751,0","760,3","-0,3",82,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"10,4",No precipitation,1,,,,
25.04.2017 00:00,"13,7","751,3","760,6","0,3",82,Wind blowing from the north,2,,,,,,,,,,,,,,,"10,6",No precipitation,6,,,,
24.04.2017 23:00,"14,2","751,4","760,7","1,0",80,Wind blowing from the north,3,,,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
24.04.2017 22:00,"14,4","751,3","760,6","0,9",80,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"11,0",No precipitation,1,,,,
24.04.2017 21:00,"15,2","751,0","760,2","0,5",78,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"11,4",No precipitation,12,,,,
24.04.2017 20:00,"16,3","750,4","759,5","-0,2",72,Wind blowing from the north-west,6,,,,,,,,,,,,,,,"11,3",No precipitation,1,,,,
24.04.2017 19:00,"18,1","750,4","759,5","-0,3",64,Wind blowing from the north-west,5,,,,,,,,,,,,,,,"11,1",No precipitation,1,,,,
24.04.2017 18:00,"19,9","750,5","759,6","-0,3",61,Wind blowing from the north-west,5,,,,,,,,"24,6",,,,,,,"12,2",No precipitation,12,,,,
24.04.2017 17:00,"21,9","750,6","759,6","-0,5",54,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"12,0",No precipitation,1,,,,
24.04.2017 16:00,"23,1","750,7","759,7","-0,7",56,Wind blowing from the west,4,,,,,,,,,,,,,,,"13,7",No precipitation,1,,,,
24.04.2017 15:00,"24,5","750,8","759,8","-1,1",49,Wind blowing from the west-southwest,4,,,,,,,,,,,,,,,"13,0",No precipitation,1,,,,
24.04.2017 14:00,"24,0","751,1","760,1","-1,3",46,Wind blowing from the south-southwest,3,,,,,,,,,,,,,,,"11,7",No precipitation,1,,,,
24.04.2017 13:00,"23,7","751,4","760,4","-1,1",46,Wind blowing from the south-southeast,2,,,,,,,,,,,,,,,"11,4",No precipitation,1,,,,
24.04.2017 12:00,"22,3","751,9","760,9","-0,3",48,Wind blowing from the south-southwest,2,,,60%.,Clouds generally forming or developing.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","10,6",No precipitation,6,,,,
24.04.2017 11:00,"19,7","752,4","761,5","0,2",64,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
24.04.2017 10:00,"18,4","752,5","761,6","0,5",71,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
24.04.2017 09:00,"17,6","752,2","761,4","0,5",73,Wind blowing from the east,3,,,40%.,Mist.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","10,0","12,6",,,,,,
24.04.2017 08:00,"16,3","752,2","761,4","0,7",76,Wind blowing from the north-northeast,2,,,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
24.04.2017 07:00,"14,5","752,0","761,3","0,6",83,Wind blowing from the north,3,,,,,,,,,,,,,,,"11,7",No precipitation,1,,,,
24.04.2017 06:00,"13,7","751,7","761,0","0,1",83,Wind blowing from the north-northwest,2,,,,,,,"13,5",,,,,,,,"10,9",No precipitation,12,,,,
24.04.2017 05:00,"14,4","751,5","760,8","-0,1",77,"Calm, no wind",0,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
24.04.2017 04:00,"14,5","751,4","760,7","-0,7",75,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
24.04.2017 03:00,"15,2","751,6","760,9","-0,7",69,"Calm, no wind",0,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
24.04.2017 02:00,"16,3","751,6","760,9","-0,9",62,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
24.04.2017 01:00,"15,9","752,1","761,3","-0,5",68,Wind blowing from the north-west,1,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
24.04.2017 00:00,"16,2","752,3","761,5","-0,2",69,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"10,4",No precipitation,6,,,,
23.04.2017 23:00,"16,7","752,5","761,7","0,3",66,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
23.04.2017 22:00,"16,5","752,6","761,8","0,6",69,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
23.04.2017 21:00,"16,8","752,5","761,8",,67,Wind blowing from the north-west,3,,,,,,,,,,,,,,,"10,7",,,,,,
23.04.2017 20:00,"17,1","752,2","761,5","0,4",73,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
23.04.2017 19:00,"19,5","752,0","761,2","0,2",53,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"9,6",No precipitation,1,,,,
23.04.2017 18:00,"21,7","751,9","760,9","-0,1",38,Wind blowing from the west,4,,,,,,,,"24,9",,,,,,,"6,9",No precipitation,12,,,,
23.04.2017 17:00,"22,6","751,8","760,9","-0,5",40,Wind blowing from the west-northwest,5,,,,,,,,,,,,,,,"8,2",No precipitation,1,,,,
23.04.2017 16:00,"23,4","751,8","760,7","-0,7",42,Wind blowing from the west,4,,,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
23.04.2017 15:00,"23,4","752,0","761,0","-0,9",38,Wind blowing from the west-southwest,5,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
23.04.2017 14:00,"23,8","752,3","761,3","-0,8",39,Wind blowing from the south-southwest,5,,,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
23.04.2017 13:00,"24,0","752,5","761,5","-0,7",31,Wind blowing from the south,3,,,,,,,,,,,,,,,"5,8",No precipitation,1,,,,
23.04.2017 12:00,"23,1","752,9","762,0",,35,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"6,6",No precipitation,6,,,,
23.04.2017 11:00,"22,5","753,1","762,2","0,0",33,Wind blowing from the east,2,,,,,,,,,,,,,,,"5,6",No precipitation,1,,,,
23.04.2017 10:00,"21,6","753,2","762,3","0,2",33,Wind blowing from the east,3,,,,,,,,,,,,,,,"4,8",No precipitation,1,,,,
23.04.2017 08:00,"17,7","753,1","762,4","0,2",51,Wind blowing from the north,2,,,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
23.04.2017 07:00,"16,7","753,0","762,2","-0,1",53,Wind blowing from the north,2,,,,,,,,,,,,,,,"6,9",No precipitation,1,,,,
23.04.2017 06:00,"16,4","752,9","762,1","-0,4",52,Wind blowing from the north,2,,,,,,,"15,6",,,,,,,,"6,5",No precipitation,12,,,,
23.04.2017 05:00,"16,8","752,9","762,1","-0,5",47,Wind blowing from the north,2,,,,,,,,,,,,,,,"5,5",No precipitation,1,,,,
23.04.2017 04:00,"16,9","753,1","762,3","-0,7",47,Wind blowing from the north,2,,,,,,,,,,,,,,,"5,4",No precipitation,1,,,,
23.04.2017 03:00,"16,4","753,3","762,5","-0,8",52,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"6,4",No precipitation,1,,,,
23.04.2017 02:00,"16,2","753,4","762,7","-0,9",57,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"7,7",No precipitation,1,,,,
23.04.2017 01:00,"15,9","753,8","763,1","-0,6",60,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"8,0",No precipitation,1,,,,
23.04.2017 00:00,"15,9","754,1","763,3","-0,3",62,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"8,6",No precipitation,6,,,,
22.04.2017 23:00,"16,2","754,3","763,6","0,0",63,Wind blowing from the north-northwest,3,,,,,,,,,,,,,,,"9,2",No precipitation,1,,,,
22.04.2017 22:00,"16,5","754,4","763,7","0,4",62,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
22.04.2017 21:00,"16,6","754,4","763,6",,64,Wind blowing from the north-northwest,5,,,,,,,,,,,,,,,"9,7",No precipitation,12,,,,
22.04.2017 20:00,"17,0","754,3","763,5","0,7",67,Wind blowing from the north-northwest,4,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
22.04.2017 19:00,"18,4","754,0","763,1","0,3",58,Wind blowing from the north-west,4,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
22.04.2017 17:00,"20,5","753,6","762,7","-0,8",54,Wind blowing from the west-northwest,5,,,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
22.04.2017 16:00,"22,4","753,7","762,7","-1,2",38,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"7,4",No precipitation,1,,,,
22.04.2017 15:00,"23,3","753,8","762,9","-1,8",35,Wind blowing from the east,2,,,,,,,,,,,,,,,"6,8",No precipitation,1,,,,
22.04.2017 14:00,"23,3","754,4","763,5","-1,7",36,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"7,3",No precipitation,1,,,,
22.04.2017 13:00,"21,5","754,9","764,1","-1,4",41,Wind blowing from the east,3,,,,,,,,,,,,,,,"7,8",No precipitation,1,,,,
22.04.2017 12:00,"20,5","755,6","764,8","-0,6",47,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"8,7",No precipitation,6,,,,
22.04.2017 11:00,"19,6","756,1","765,3","0,0",54,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
22.04.2017 10:00,"17,0","756,3","765,6","0,4",65,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
22.04.2017 09:00,"16,8","756,2","765,4","0,7",70,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"11,3",No precipitation,1,,,,
22.04.2017 08:00,"14,6","756,1","765,4","1,0",81,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"11,4",No precipitation,1,,,,
22.04.2017 07:00,"14,9","755,9","765,2","0,8",80,Wind blowing from the east-southeast,2,,,,,,,,,,,,,,,"11,5",No precipitation,1,,,,
22.04.2017 06:00,"14,8","755,5","764,8","0,3",81,Wind blowing from the south-southeast,1,,,,,,,"14,3",,,,,,,,"11,6",No precipitation,12,,,,
22.04.2017 05:00,"14,6","755,1","764,5","-0,1",82,Wind blowing from the south-southeast,2,,,,,,,,,,,,,,,"11,6",No precipitation,1,,,,
22.04.2017 04:00,"14,7","755,1","764,4","-0,4",72,Wind blowing from the south-west,1,,,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
22.04.2017 03:00,"15,1","755,2","764,5","-0,4",68,Wind blowing from the south-southwest,1,,,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
22.04.2017 02:00,"15,8","755,2","764,5","-0,6",63,Wind blowing from the west,2,,,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
22.04.2017 01:00,"16,0","755,5","764,8","-0,1",61,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
22.04.2017 00:00,"16,0","755,6","764,9","0,3",61,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"8,4",No precipitation,6,,,,
